Name	target	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	FractionCSP3	HallKierAlpha	HeavyAtomCount	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9
48415489	3.777283529	4.28445705	3.101914134	3.101914134	2.27005561	1.412899428	1.412899428	0.842640136	0.842640136	0.241202266	0.241202266	0	0	6.103966388	0	0	0	0	0	0	6.9237372	0	12.34378421	5.106527395	0.5	-0.48	5	9.651484454	4.52	1.804090909	3.52	31.62753652	0.0004	20.5138	70.091	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	5.106527395	6.103966388	0	0	0	0	0	0	0	6.423349896	5.920434319	6.9237372	0	0	0	5.106527395	0	0	0	0	13.02770359	0	0	0	12.34378421	0	0	0	0	11.21049378	0	12.34378421	6.9237372	0	0	0	0	20.23	0	0	0	0	0	0	0	0	0	15.83333333
48415221	3.782516056	9.353371151	5.821258969	5.821258969	5.409702168	3.032637952	3.032637952	2.229331462	2.229331462	1.320740537	1.320740537	0.773996728	0.773996728	23.24435712	17.56166019	0	0	6.066367068	12.13273414	0	0	0	0	5.733667477	0.142857143	-1.26	12	341.5358248	8.83310987	2.655039061	1.663742547	65.79837754	2.4267	35.8144	179.116	2	1	0	0	0	1	0	1	1	1	5	0	0	0	0	5.733667477	5.817220841	0	0	0	6.176298517	0	4.390415048	13.17124514	0	0	18.19910121	5.687386275	5.563451492	1	17.56166019	5.687386275	0	0	0	6.176298517	5.733667477	29.57977354	0	0	5.733667477	23.24904647	0	0	0	6.176298517	5.817220841	5.563451492	18.19910121	0	0	0	26.02	0	0	0	0	0	0	0	0	48.26805556	-0.018055556
48415309	3.782516056	7.474691495	7.052041764	7.052041764	5.234894786	5.023569921	5.023569921	5.279927864	5.279927864	4.085604198	4.085604198	4.177633568	4.177633568	0	0	0	0	5.538925252	17.75371814	38.52492974	0	0	0	5.733667477	1	-0.04	11	434.3557873	6.473203018	1.820089738	0.868251812	68.34612729	1.9139	45.0904	151.253	2	1	4	0	4	0	0	0	1	1	1	0	4	0	4	5.733667477	0	0	0	0	0	0	0	0	0	0	56.27864788	5.538925252	0	4	0	0	0	0	23.48738562	44.06385499	0	0	0	0	5.733667477	0	0	0	5.538925252	0	17.75371814	38.52492974	0	0	0	0	26.02	0	0	0	0	0	0	0	0	0	18.25
48415174	3.809668302	6.405777394	5.437816924	5.437816924	3.77005561	2.904030206	2.904030206	1.693596727	1.693596727	0.803216163	0.803216163	0.36023509	0.36023509	0	4.794537184	0	5.969305288	6.606881965	12.84164325	6.9237372	0	0	11.66060015	0	0.833333333	-0.53	8	48.27551104	7.47	4.624559505	5.47	49.83902893	1.3496	31.541	116.16	0	2	0	0	0	0	0	0	2	0	2	3	0	0	0	4.736862954	0	0	0	0	5.969305288	4.794537184	0	0	0	13.34455882	6.420821623	6.9237372	6.606881965	0	9.531400138	5.969305288	0	0	0	26.68911765	6.606881965	0	0	0	0	0	0	0	12.57618725	9.531400138	0	26.68911765	0	0	0	0	26.3	0	0	0	0	0	0	0	0	0	20.66666667
48414999	3.812479279	5.983127663	5.309401077	5.309401077	3.804530453	2.827350269	2.827350269	2.084258917	2.084258917	1.425569669	1.425569669	0.662677957	0.662677957	0	0	0	0	0	0	11.12690298	0	0	38.11294267	0	0.25	-0.78	8	72.49526583	5.358504155	1.993744712	0.890007391	50.16128735	2.30344	35.916	106.168	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.26546827	24.97437738	0	0	1	0	0	0	0	0	13.8474744	0	35.39237126	0	0	0	0	0	0	0	0	13.8474744	11.12690298	24.26546827	0	0	0	0	0	0	0	0	0	0	0	0	0	15.33333333
48415269	3.812479279	10.5102254	8.206314847	8.206314847	7.4150149	4.762481951	4.762481951	3.146509862	3.146509862	2.174137742	2.174137742	1.447979323	1.447979323	0	4.794537184	0	0	0	17.78486786	0	4.899909731	60.66367068	0	0	0	-2.09	15	4283.695392	9.464452703	4.41946899	2.045973094	88.77479521	2.9811	61.087	197.237	0	2	0	0	0	2	0	2	1	0	2	3	0	0	0	0	0	0	6.410095306	0	0	9.694446915	0	0	0	36.39820241	24.26546827	11.37477255	0	2	4.794537184	17.78486786	0	0	0	0	4.899909731	60.66367068	0	0	4.899909731	11.37477255	0	0	6.410095306	4.794537184	0	0	60.66367068	0	0	0	20.31	0	0	0	0	0	0	0	0	0	34.33333333
48415061	3.815308569	5.983127663	4.756614672	4.756614672	3.7876937	2.544974003	2.544974003	1.835549159	1.835549159	1.033971378	1.033971378	0.544763467	0.544763467	0	0	0	0	5.749511833	0	5.563451492	12.13273414	19.05647134	0	5.106527395	0.142857143	-0.98	8	70.79892376	5.162450142	1.8646222	0.997109257	48.59057899	1.70062	32.8438	108.14	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	5.106527395	5.749511833	0	0	0	0	0	0	0	0	17.69618563	19.05647134	0	0	1	5.106527395	0	0	0	0	6.9237372	0	29.82891977	0	5.749511833	0	0	5.749511833	0	5.106527395	0	6.9237372	5.563451492	24.26546827	0	0	0	20.23	0	0	0	0	0	0	0	0	0	19.33333333
48415236	3.815308569	5.819990956	4.242213232	4.242213232	3.931851653	2.28479211	2.28479211	1.404209728	1.404209728	0.820497289	0.820497289	0.445679993	0.445679993	0	4.794537184	0	0	5.563451492	6.286160523	6.196843572	18.32957771	0	4.983978521	0	0	-1.18	8	91.36757728	4.966627566	2.211075412	0.904141896	47.17751531	0.8941	29.6245	107.112	0	2	0	0	0	0	1	1	2	0	2	1	0	0	0	0	0	6.286160523	0	0	0	9.778515705	0	0	0	0	12.13273414	17.95713863	0	1	4.794537184	6.286160523	0	4.983978521	0	0	0	30.08987277	0	0	0	0	0	0	11.27013904	0	0	10.35798868	24.52642128	0	0	0	29.96	0	0	0	0	0	0	0	0	0	21.66666667
48415219	3.818156412	5.983127663	4.264715819	4.264715819	3.7876937	2.299024576	2.299024576	1.551551224	1.551551224	0.870005094	0.870005094	0.462780325	0.462780325	0	4.390415048	0	5.817220841	5.687386275	0	24.26546827	0	0	0	5.733667477	0	-1.05	8	70.79892376	5.093884892	1.820041509	0.964169346	46.93682922	1.4079	30.8124	111.119	2	1	0	0	0	1	0	1	1	1	2	0	0	0	0	5.733667477	5.817220841	0	0	0	0	0	4.390415048	0	0	0	24.26546827	5.687386275	0	1	4.390415048	5.687386275	0	0	0	0	5.733667477	30.08268911	0	0	5.733667477	10.07780132	0	0	0	0	5.817220841	0	24.26546827	0	0	0	26.02	0	0	0	0	0	0	0	0	12.03111111	11.30222222
48415085	3.823908741	5.112884175	3.764715819	4.520644765	3.39384685	2.099665839	2.477630312	1.295568159	1.73200394	0.733110559	0.985086875	0.414667104	0.560145698	0	0	0	0	0	5.022633314	0	0	30.33183534	0	11.60093989	0	-0.49	7	47.19725257	4.663609831	1.987123268	1.203610472	47.73466935	2.34	31.452	112.559	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8000411	12.13273414	5.022633314	0	1	0	11.60093989	0	0	0	0	0	35.35446866	0	0	0	0	0	11.60093989	0	0	0	0	30.33183534	5.022633314	0	0	0	0	5.539691358	0	0	0	0	0	0	0	10.23808642
48415112	3.823908741	4.828427125	4.106918903	4.106918903	2.914213562	2.351057332	2.351057332	1.308895192	1.308895192	0.675528666	0.675528666	0.287457479	0.287457479	0	4.794537184	0	0	0	25.54862539	0	0	0	6.9237372	0	0.8	-0.33	6	20.98630086	5.67	4.67	3.67	38.36054159	1.3755	25.589	86.134	0	1	0	0	0	0	0	0	1	0	1	3	0	0	0	4.794537184	6.286160523	0	0	0	0	0	0	0	0	13.34455882	6.420821623	6.420821623	0	0	4.794537184	6.286160523	0	0	0	26.18620207	0	0	0	0	0	0	0	0	6.286160523	4.794537184	0	26.18620207	0	0	0	0	17.07	0	0	0	0	0	0	0	0	0	15.5
48415307	3.841637508	4.121320344	3.154320377	3.154320377	2.414213562	1.419781157	1.419781157	0.584890578	0.584890578	0.255833637	0.255833637	0.079056942	0.079056942	0	0	0	6.606881965	0	0	0	6.9237372	0	11.84086864	5.106527395	0.5	-0.48	5	11.2451125	4.52	3.52	3.52	31.62753652	0.002	20.5358	70.091	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	5.106527395	6.606881965	0	0	0	0	0	0	0	5.920434319	5.920434319	6.9237372	0	0	0	5.106527395	0	0	0	0	6.9237372	6.606881965	0	0	11.84086864	0	0	0	0	11.71340936	0	11.84086864	6.9237372	0	0	0	0	20.23	0	0	0	0	0	0	0	0	0	14.5
48414972	3.844663963	11.96625533	9.356607801	9.356607801	7.701907263	5.135410682	5.135410682	2.986524143	2.986524143	1.917755673	1.917755673	1.25680636	1.25680636	11.93861058	9.589074368	0	24.34066691	0	0	0	38.11294267	0	0	9.473725908	0.333333333	-1.84	16	3922.2091	12.23062147	5.900534456	2.823480899	94.17119047	2.04	58.355	222.24	0	4	0	0	0	1	0	1	4	0	4	4	0	0	0	9.473725908	0	0	0	0	11.93861058	0	9.589074368	0	0	12.13273414	25.98020854	0	24.34066691	1	19.06280028	11.93861058	0	0	0	13.8474744	13.21376393	35.39237126	0	0	0	0	0	0	25.1523745	9.473725908	0	34.56345175	24.26546827	0	0	0	52.6	0	0	0	0	0	0	0	0	0	42.66666667
48415276	3.844663963	9.844934983	7.188466325	7.188466325	6.147065708	3.815370237	3.815370237	2.410744527	2.410744527	1.509602236	1.509602236	0.938047882	0.938047882	4.923311049	10.11431827	0	11.37477255	12.3563938	0	12.13273414	6.066367068	6.9237372	0	10.47053043	0.25	-1.78	13	776.0775837	9.30912656	3.750450459	2.080165004	75.267699	1.5757	48.6778	182.179	2	5	0	0	0	1	0	1	4	1	5	3	0	0	0	10.47053043	11.43689811	0	0	5.687386275	0	10.11431827	0	0	0	0	19.05647134	0	17.59656008	1	9.660174003	11.37477255	0	0	0	6.9237372	12.34054944	28.31341947	0	5.749511833	10.47053043	11.37477255	5.749511833	0	11.53019301	0	10.11431827	6.9237372	18.19910121	0	0	0	78.39	0	0	0	0	0	0	0	0	0	38
48415145	3.853871964	13.59601184	10.62031798	13.14773833	8.504149058	5.526391028	9.640507834	3.299578513	7.614271267	1.947298988	5.322660076	1.227439984	3.829769207	17.51817628	4.208898492	0	0	18.96327576	4.895483476	0	30.52123746	13.8474744	0	25.37809757	0.454545455	-0.26	18	8015.473437	15.79636979	7.35874037	4.782741287	115.3509317	3.1003	76.9394	308.361	0	4	0	0	0	1	0	1	5	0	7	7	0	0	0	4.523747162	5.749511833	0	0	0	6.718607232	13.25639282	0	0	0	0	38.11294267	33.75767779	13.21376393	1	17.78013998	29.32503236	0	0	0	18.74295787	19.46953311	24.26546827	0	5.749511833	4.523747162	0	5.749511833	6.718607232	23.6784316	31.65391946	0	13.8474744	29.16095175	0	0	0	44.76	0	4.248852478	0	0	0	0	0	0	27.60020165	11.67872365
48415405	3.853871964	6.568914101	5.847405879	5.847405879	3.718744015	3.172424537	3.172424537	2.380731695	2.380731695	1.756169181	1.756169181	0.505908	0.505908	0	4.794537184	0	5.917906046	5.917906046	12.70698215	0	0	6.9237372	13.8474744	0	0.857142857	-0.33	8	53.47276361	7.67	3.64503098	2.101967961	51.09042581	1.8675	34.683	114.188	0	1	0	0	0	0	0	0	1	0	1	3	0	0	0	4.794537184	6.286160523	0	0	0	0	0	0	0	0	27.19203322	5.917906046	5.917906046	0	0	4.794537184	6.286160523	0	0	11.83581209	27.19203322	0	0	0	0	0	0	0	0	6.286160523	4.794537184	11.83581209	27.19203322	0	0	0	0	17.07	0	0	0	0	0	0	0	0	0	19.16666667
48414991	3.860120914	8.104448007	7.974311333	7.974311333	5.380540058	5.121364565	5.121364565	3.513044649	3.513044649	2.903455217	2.903455217	2.186191667	2.186191667	0	0	0	0	0	6.041840829	45.19362093	0	0	18.74738413	0	1	-0.04	11	400.5487664	9.051240876	4.760640146	2.477534438	70.77773257	2.6609	49.794	155.285	0	1	1	0	1	0	0	0	1	0	1	3	1	0	1	4.899909731	0	0	0	0	0	0	0	0	0	33.10993927	25.93115606	6.041840829	0	1	0	0	0	4.899909731	0	51.99342334	13.08951281	0	0	0	0	0	0	0	24.03126337	0	0	45.95158251	0	0	0	0	3.24	0	0	0	0	0	0	0	0	0	17.83333333
48415056	3.866461092	6.853371151	5.679264403	5.679264403	4.198377303	2.961640669	2.961640669	2.289940949	2.289940949	1.352295251	1.352295251	0.805386579	0.805386579	0	0	0	0	5.749511833	5.563451492	5.563451492	6.066367068	25.98020854	0	5.106527395	0.25	-0.98	9	104.2009193	6.144688279	2.094917408	1.22443465	54.9555211	2.00904	37.5808	122.167	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	5.106527395	5.749511833	0	0	0	0	0	0	0	0	17.69618563	25.47729296	0	0	1	5.106527395	0	0	0	0	13.8474744	0	29.32600419	0	5.749511833	0	0	5.749511833	0	5.106527395	0	13.8474744	11.12690298	18.19910121	0	0	0	20.23	0	0	0	0	0	0	0	0	0	21
48415155	3.869666232	9.681798276	8.156426794	8.156426794	6.31239171	4.616020492	4.616020492	2.881673449	2.881673449	2.157760631	2.157760631	1.352462945	1.352462945	0	4.794537184	0	0	0	24.93912483	5.687386275	0	24.26546827	18.74738413	0	0.363636364	-1.31	13	1023.952729	9.775543199	4.651378357	2.310993135	79.17746946	2.3453	55.3905	177.247	0	2	0	0	0	1	0	1	2	0	2	4	0	0	0	4.899909731	6.286160523	0	0	0	0	4.794537184	0	0	0	0	38.11294267	24.34035058	0	1	4.794537184	11.9735468	0	0	0	13.8474744	17.98942254	29.82891977	0	0	4.899909731	5.687386275	0	0	19.37567334	0	0	24.20546308	24.26546827	0	0	0	20.31	0	0	0	0	0	0	0	0	0	29.33333333
48415159	3.876148359	10.00807169	6.75947116	6.75947116	6.019744508	3.415544211	3.415544211	2.48500914	2.48500914	1.60023442	1.60023442	0.908044496	0.908044496	9.846622098	20.22863654	0	11.37477255	5.563451492	6.066367068	19.05647134	0	0	0	0	0.142857143	-1.98	13	675.8157081	9.110744102	3.176550566	1.781539406	73.10229668	1.81142	44.4878	182.135	0	6	0	0	0	1	0	1	4	0	6	2	0	0	0	0	0	0	0	11.37477255	0	20.22863654	0	0	0	0	12.99010427	11.62981856	15.91298917	1	9.846622098	11.37477255	0	0	0	6.9237372	0	43.99118923	0	0	0	11.37477255	0	0	9.846622098	0	27.15237374	5.563451492	18.19910121	0	0	0	86.28	0	0	0	0	0	0	0	0	0	45
48415422	3.876148359	8.267584714	7.048547389	7.048547389	5.29122366	3.468761807	3.468761807	2.287533254	2.287533254	1.674224845	1.674224845	1.036599534	1.036599534	0	0	0	0	0	17.06247516	0	14.21959508	25.12283841	0	9.473725908	0.333333333	-1.18	11	348.5704618	7.921832994	3.281754133	1.450057926	66.75331992	2.01222	44.283	152.193	0	2	0	0	0	1	0	1	2	0	2	2	0	0	0	9.473725908	11.49902367	0	0	0	0	0	0	0	0	6.066367068	19.05647134	5.563451492	14.21959508	1	9.473725908	0	0	0	0	6.9237372	14.21959508	23.7625527	0	11.49902367	9.473725908	0	11.49902367	0	14.21959508	0	6.9237372	5.563451492	18.19910121	0	0	0	18.46	0	0	0	0	0	0	0	0	0	24
48414903	3.882728704	3.577350269	3.024563865	3.024563865	1.732050808	1.152626081	1.152626081	0.963611375	0.963611375	0	0	0	0	0	0	0	0	0	0	5.008912524	14.09534397	0	0	5.84267027	1	-0.08	4	3.245112498	3.92	1.262465753	253.92	26.17405353	-0.5783	17.8744	60.1	2	2	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	10.85158279	0	0	0	0	0	14.09534397	0	0	0	0	0	5.008912524	5.84267027	0	14.09534397	0	0	0	5.84267027	0	0	0	19.10425649	0	0	0	0	0	0	0	29.26	0	0	0	0	0	0	0	0	0	10
48415277	3.882728704	9.844934983	6.889607834	6.889607834	6.147065708	3.476618955	3.476618955	2.295565433	2.295565433	1.499220888	1.499220888	0.837080151	0.837080151	10.89261634	14.90885545	0	5.687386275	5.563451492	0	31.37526582	0	0	4.736862954	0	0.125	-1.91	13	857.684336	9.180171326	3.661343312	2.017953134	74.0893304	1.3814	44.4359	181.147	0	5	0	0	0	1	0	1	4	0	5	2	0	0	0	4.736862954	0	0	0	5.687386275	5.969305288	10.11431827	4.794537184	0	0	0	12.13273414	12.13273414	17.59656008	1	14.45471119	11.65669156	0	0	0	0	7.109797541	39.94323803	0	0	0	5.687386275	0	0	18.00241388	4.736862954	10.11431827	10.35798868	24.26546827	0	0	0	69.44	0	0	0	0	0	0	0	0	0	41.5
48415000	3.88941029	5.983127663	4.756614672	4.756614672	3.804530453	2.550957067	2.550957067	1.786486626	1.786486626	1.115454155	1.115454155	0.563420527	0.563420527	0	0	0	0	5.749511833	5.563451492	0	6.066367068	25.12283841	0	5.106527395	0.142857143	-0.98	8	72.49526583	5.162450142	1.8646222	0.808016781	48.59057899	1.70062	32.8438	108.14	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	5.106527395	5.749511833	0	0	0	0	0	0	0	0	18.19910121	18.55355576	0	0	1	5.106527395	0	0	0	0	6.9237372	0	29.82891977	0	5.749511833	0	0	5.749511833	0	5.106527395	0	6.9237372	5.563451492	24.26546827	0	0	0	20.23	0	0	0	0	0	0	0	0	0	19.33333333
48415359	3.88941029	8.43072142	5.305056675	6.816914567	5.147065708	2.729878607	3.485807553	1.900302394	2.714702647	1.145993747	1.722224725	0.630063846	1.117127036	0	0	0	15.79477846	5.563451492	0	12.13273414	0	6.069221313	0	33.57029873	0	-0.91	11	286.568713	8.189108028	2.996670139	1.56448797	73.58969112	2.57068	42.8418	188.013	1	2	0	0	0	1	0	1	2	1	4	0	0	0	0	5.106527395	0	5.749511833	0	0	0	0	0	5.261891555	0	23.20187978	12.13273414	0	21.67793943	1	5.106527395	23.20187978	5.261891555	0	0	0	0	27.74145226	0	11.81873315	0	0	5.749511833	23.20187978	5.106527395	0	11.33111287	5.563451492	12.13273414	10.04526663	0	0	44.02	0	11.02462963	0	0	0	0	0	0	0	22.36425926
48415481	3.89279003	10.71517847	7.190222038	7.946150984	6.55774931	3.582267859	3.960232332	2.410162412	2.846598193	1.561783932	1.796881034	0.938415899	1.104759454	10.89261634	14.90885545	0	16.27347108	0	13.17616461	12.13273414	0	0	4.736862954	11.60093989	0.125	-1.62	14	1212.532323	10.46077544	4.059171726	1.997963861	84.39259663	2.0348	49.4459	215.592	0	5	0	0	0	1	0	1	4	0	6	2	0	0	0	4.736862954	5.563451492	0	0	5.687386275	5.969305288	10.11431827	4.794537184	0	0	11.60093989	12.13273414	11.08900038	12.03310859	1	14.45471119	23.25763145	0	0	0	0	7.109797541	38.89950428	0	0	0	5.687386275	0	11.60093989	18.00241388	4.736862954	10.11431827	10.35798868	18.19910121	5.022633314	0	0	69.44	0	5.552210727	0	0	0	0	0	0	0	39.72556705
48415150	3.913640169	8.974691495	6.780218034	6.780218034	5.753218858	3.704987273	3.704987273	2.237619239	2.237619239	1.399395458	1.399395458	0.855097238	0.855097238	5.969305288	9.901064579	0	11.31296333	6.606881965	0	12.13273414	19.05647134	0	0	4.736862954	0.222222222	-1.51	12	539.9698791	8.585328885	3.758873355	1.751580148	70.59553054	1.5689	44.0633	166.176	1	3	0	0	0	1	0	1	3	1	3	2	0	0	0	9.843390349	11.31296333	0	0	0	5.969305288	0	4.794537184	0	0	12.13273414	19.05647134	0	6.606881965	1	14.63792753	5.969305288	0	0	0	6.9237372	6.606881965	29.82891977	0	5.749511833	0	0	5.749511833	0	17.68271465	4.736862954	0	17.28172588	24.26546827	0	0	0	46.53	0	0	0	0	0	0	0	0	0	33
48414960	3.91721463	5.154700538	2.66655843	5.690274214	2.64273441	1.206204894	2.951948016	0.66890985	2.99647287	0.19047619	1.714285714	0	0	9.672539381	0	0	0	0	0	0	0	0	0	46.40375956	1	1.16	6	13.60964047	7.16	3.199293405	3.35379845	56.31725805	2.5938	30.988	167.85	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	9.672539381	0	0	0	0	0	0	0	46.40375956	0	0	0	0	0	0	46.40375956	0	0	0	9.672539381	0	0	0	0	0	0	0	46.40375956	9.672539381	0	0	0	0	0	0	0	0	0	20.45679012	0	0	0	0	0	0	0	-1.345679012
48415273	3.91721463	8.974691495	7.034145948	7.034145948	5.81239171	3.487156138	3.487156138	2.22573182	2.22573182	1.567611592	1.567611592	0.915802177	0.915802177	0	4.794537184	0	0	17.06247516	6.286160523	7.109797541	25.30889875	0	0	9.473725908	0.222222222	-1.51	12	610.0504637	8.585328885	3.758873355	1.557011093	70.91484202	1.5163	44.9335	166.176	0	3	0	0	0	1	0	1	3	0	3	3	0	0	0	9.473725908	11.49902367	6.286160523	0	0	0	4.794537184	0	0	0	0	12.13273414	6.066367068	19.78304657	1	14.26826309	6.286160523	0	0	0	0	14.21959508	23.7625527	0	11.49902367	9.473725908	0	11.49902367	0	20.50575561	0	0	10.35798868	18.19910121	0	0	0	35.53	0	0	0	0	0	0	0	0	0	31
48415372	3.91721463	8.43072142	7.877935016	7.877935016	5.109060905	4.789909526	4.789909526	4.393443436	4.393443436	2.987189908	2.987189908	2.151882328	2.151882328	0	5.106527395	0	6.103966388	11.83581209	12.33872767	12.84164325	0	0	20.7712116	0	1	-0.04	11	252.1073814	9.051240876	3.572828505	2.193985627	69.81213266	2.4395	47.3498	156.269	1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	5.106527395	0	0	0	0	0	0	0	0	0	27.19203322	30.59536138	0	6.103966388	1	5.106527395	0	0	0	17.75371814	46.13764286	0	0	0	0	0	0	0	0	11.21049378	0	17.75371814	40.03367647	0	0	0	0	20.23	0	0	0	0	0	0	0	0	0	21.83333333
48415318	3.920818754	5.983127663	4.739056609	6.250914501	3.804530453	3.086265695	3.959137256	2.316444586	3.437610617	1.60225939	2.775995874	1.040371163	1.600954178	0	0	0	10.75417574	0	12.84164325	12.84164325	0	0	0	23.20187978	1	0.58	8	72.49526583	6.696550117	2.931903402	1.527837526	60.1646629	2.7752	37.75	153.052	0	0	1	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	23.20187978	12.84164325	12.84164325	10.75417574	0	1	0	23.20187978	0	0	0	36.43746223	0	0	0	0	0	0	0	23.20187978	10.75417574	0	0	25.68328649	0	0	0	0	0	0	11.67030864	0	0	0	0	0	0	0	5.218580247
48415163	3.924453039	7.560477932	4.951075726	5.707004672	4.698377303	2.599104611	2.977069084	1.736980889	2.173416669	1.01901923	1.254116333	0.589689028	0.774217407	4.923311049	10.11431827	0	5.687386275	5.022633314	0	12.13273414	12.13273414	0	0	11.60093989	0	-1.09	10	178.1927874	7.022233446	2.662619175	1.448106572	62.38764507	2.2482	38.1064	157.556	0	3	0	0	0	1	0	1	2	0	4	1	0	0	0	0	0	0	0	5.687386275	0	10.11431827	0	0	0	17.66730696	6.066367068	17.15536745	4.923311049	1	4.923311049	17.28832616	0	0	0	0	0	39.40241986	0	0	0	5.687386275	0	11.60093989	4.923311049	0	10.11431827	0	24.26546827	5.022633314	0	0	43.14	0	5.484475309	0	0	0	0	0	0	0	25.95996914
48415207	3.924453039	6.104448007	4.872349906	4.872349906	4.466326495	2.889185143	2.889185143	1.958426645	1.958426645	1.36162018	1.36162018	0.906177033	0.906177033	0	0	0	0	0	10.96924436	0	6.263162996	30.33183534	0	4.417150937	0	-1.24	9	254.26899	4.621116324	1.621724282	0.616663403	52.90739692	2.4328	36.214	118.135	0	1	0	0	0	1	1	2	1	0	1	0	0	0	0	4.417150937	5.583020142	0	0	0	0	0	0	0	0	18.19910121	12.13273414	5.386224214	6.263162996	2	4.417150937	10.96924436	0	0	0	0	0	36.59499834	0	0	0	0	0	0	0	0	0	0	41.01214928	0	10.96924436	0	13.14	0	0	0	0	0	0	0	0	5.11787037	13.71546296
48415010	3.935542011	4.991563832	4.27005561	4.27005561	2.808060412	2.261740935	2.261740935	1.521614938	1.521614938	0.876258359	0.876258359	0.096225045	0.096225045	0	4.794537184	0	5.917906046	0	12.70698215	0	0	13.8474744	0	0	0.8	-0.33	6	19.80026906	5.67	2.884132762	1.942479564	38.36054159	1.2314	25.519	86.134	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	4.794537184	6.286160523	0	0	0	0	0	0	0	0	13.8474744	6.420821623	5.917906046	0	0	4.794537184	6.286160523	0	0	5.917906046	20.26829602	0	0	0	0	0	0	0	0	6.286160523	4.794537184	5.917906046	20.26829602	0	0	0	0	17.07	0	0	0	0	0	0	0	0	0	15.83333333
48415165	3.935542011	8.43072142	5.451075726	6.207004672	5.109060905	2.804446412	3.182410885	1.962925674	2.370125801	1.19485279	1.522179625	0.629613688	0.804396849	4.923311049	10.11431827	0	10.71001959	5.687386275	0	18.19910121	0	0	0	17.33460737	0	-1.29	11	271.8125711	7.812986612	2.754558509	1.588952173	67.72753577	1.8304	42.5188	172.571	2	4	0	0	0	1	0	1	3	1	5	1	0	0	0	5.733667477	0	0	0	5.687386275	0	10.11431827	0	0	0	11.60093989	6.066367068	12.13273414	15.63333064	1	4.923311049	22.97571244	0	0	0	0	5.733667477	33.33605279	0	0	5.733667477	11.37477255	0	11.60093989	4.923311049	0	10.11431827	0	18.19910121	5.022633314	0	0	69.16	0	5.52845679	0	0	0	0	0	0	0	29.58265432
48415228	3.950781977	8.276020882	7.606918903	7.606918903	4.9829988	4.516402642	4.516402642	4.916693658	4.916693658	4.482763802	4.482763802	2.901465647	2.901465647	0	4.794537184	0	10.82998094	11.70115099	12.84164325	6.420821623	0	0	20.7712116	0	0.9	-0.33	11	358.4046217	7.326147454	1.701311023	0.604769179	68.17358985	2.4017	44.236	152.237	0	1	2	0	2	0	0	0	1	0	1	0	2	0	2	0	5.783244946	0	0	0	0	4.794537184	0	0	0	20.7712116	24.17453976	11.83581209	0	2	4.794537184	5.783244946	0	0	16.74788699	40.03367647	0	0	0	0	0	0	0	0	5.783244946	4.794537184	16.74788699	40.03367647	0	0	0	0	17.07	0	0	0	0	0	0	0	0	0	23
